time;0;6;12;20
2022-02-18T08:00:00;-0.0013682077001410154;0.019043577422416916;-0.020842350126917545;0.004041951808764167
2022-02-18T08:10:00;-0.20342869989553308;-0.0142193117784567;0.016210909112735695;-0.010983674723499145
2022-02-18T08:20:00;-0.06426757572814057;-0.04481473211181676;0.0037080396551887663;-0.027112751990363063
2022-02-18T08:30:00;-0.025152763482059803;-0.09124743239851438;-0.015788972629322513;-0.0007895928999153244
2022-02-18T08:40:00;0.07383567622983753;-0.1119378756042041;-0.026197704642417906;0.010970302375012408
2022-02-18T08:50:00;0.1920389550370621;-0.03487932926619966;-0.07216973142042334;-0.015894929673376027
2022-02-18T09:00:00;0.3248435462127169;0.08402247824390985;-0.10016871445465003;-0.027736463971652137
2022-02-18T09:10:00;0.32065778439151005;0.17073433750673742;-0.04571732371129343;-0.035405901588025
2022-02-18T09:20:00;0.37966908165708413;0.24891875763961932;0.0558060819075321;-0.08613571500644085
2022-02-18T09:30:00;0.45431352279961723;0.3136978773347984;0.1559396561828958;-0.1279225823047127
2022-02-18T09:40:00;0.5392081197212704;0.33717431458749775;0.21864075749907932;-0.07574767397211944
2022-02-18T09:50:00;0.6519429474779406;0.3808788935166991;0.23216315160667197;0.06966184253468573
2022-02-18T10:00:00;0.673542477470745;0.4751616402725981;0.25912782381613364;0.2490629896650852
2022-02-18T10:10:00;0.6858986862403795;0.5442416604069555;0.33680968552028245;0.39642264783221304
2022-02-18T10:20:00;0.7771005250953769;0.570208081974086;0.43682533456670136;0.4725480242951582
2022-02-18T10:30:00;0.7911402624383227;0.6157592621043086;0.573233278789018;0.5133005125871981
2022-02-18T10:40:00;0.842671585982219;0.698211819455115;0.7272917239913114;0.5884558610533311
2022-02-18T10:50:00;0.827348017701476;0.8029731480240134;0.7962466512023731;0.7055445251997607
2022-02-18T11:00:00;0.8403676220430875;0.910128956770652;0.8077104221080899;0.8229044991859635
2022-02-18T11:10:00;0.8753200835405273;0.9646021581986753;0.8878846854260817;0.9175593197046261
2022-02-18T11:20:00;0.8980147433009604;0.9520533714971497;0.9945443807486175;0.9870049323406953
2022-02-18T11:30:00;0.7995925296768345;0.9368531950778649;1.0328935705518532;1.0363053801697197
2022-02-18T11:40:00;0.7918482187636448;0.942854427195887;1.053863197758332;1.084701200930759
2022-02-18T11:50:00;0.7792348770940338;0.9264675226590088;1.0826796558269012;1.1435090094617237
2022-02-18T12:00:00;0.7993778041716639;0.8908072680765348;1.0618583473373069;1.18792679108053
2022-02-18T12:10:00;0.6644939784300873;0.8878213839934304;1.0201339712735291;1.1788961796030708
2022-02-18T12:20:00;0.5703876639004317;0.9005342324335932;1.0028866620599126;1.117611731148491
2022-02-18T12:30:00;0.43021614664929203;0.8393490225679411;0.9757059534184243;1.051224242002894
2022-02-18T12:40:00;0.33258624833364553;0.6868773603429329;0.9373911962200407;0.9992813612487533
2022-02-18T12:50:00;0.14499330970754354;0.5397976376020647;0.8857372936385023;0.926043458497837
2022-02-18T13:00:00;0.05983403411273247;0.44119923180360443;0.7438349295363151;0.8287423452909084
2022-02-18T13:10:00;-0.02737745674544617;0.31345730990306303;0.5340201062260412;0.7552469511275595
2022-02-18T13:20:00;-0.07200718271640139;0.14130426642558463;0.3847663235480475;0.6853654139832333
2022-02-18T13:30:00;-0.11711010101029662;0.021591750049735847;0.2857604784429573;0.5307946740016062
2022-02-18T13:40:00;-0.17790730259824078;-0.030160720733806823;0.14105871287516947;0.2861482055997617
2022-02-18T13:50:00;-0.29333505018164074;-0.09331871379756096;-0.012367038653895934;0.043028495712799805
2022-02-18T14:00:00;-0.3308407826235157;-0.17915989990969955;-0.10820155343012455;-0.1397378825395487
