time;0;6;12;20
2022-02-18T08:00:00;0.0355;0.0355;-0.09;-0.6
2022-02-18T08:01:00;0;0;0;0
2022-02-18T08:02:00;0;0;0;0
2022-02-18T08:03:00;0;0;0;0
2022-02-18T08:04:00;0;0;0;0
2022-02-18T08:05:00;0;0;0;0
2022-02-18T08:06:00;0;0;0;0
2022-02-18T08:07:00;0;0;0;0
2022-02-18T08:08:00;0;0;0;0
2022-02-18T08:09:00;0;0;0;0
2022-02-18T08:10:00;0.1019;0.1019;0.03;-0.41
2022-02-18T08:11:00;0;0;0;0
2022-02-18T08:12:00;0;0;0;0
2022-02-18T08:13:00;0;0;0;0
2022-02-18T08:14:00;0;0;0;0
2022-02-18T08:15:00;0;0;0;0
2022-02-18T08:16:00;0;0;0;0
2022-02-18T08:17:00;0;0;0;0
2022-02-18T08:18:00;0;0;0;0
2022-02-18T08:19:00;0;0;0;0
2022-02-18T08:20:00;0.1672;0.1672;0.14;-0.23
2022-02-18T08:21:00;0;0;0;0
2022-02-18T08:22:00;0;0;0;0
2022-02-18T08:23:00;0;0;0;0
2022-02-18T08:24:00;0;0;0;0
2022-02-18T08:25:00;0;0;0;0
2022-02-18T08:26:00;0;0;0;0
2022-02-18T08:27:00;0;0;0;0
2022-02-18T08:28:00;0;0;0;0
2022-02-18T08:29:00;0;0;0;0
2022-02-18T08:30:00;0.2327;0.2327;0.24;-0.06
2022-02-18T08:31:00;0;0;0;0
2022-02-18T08:32:00;0;0;0;0
2022-02-18T08:33:00;0;0;0;0
2022-02-18T08:34:00;0;0;0;0
2022-02-18T08:35:00;0;0;0;0
2022-02-18T08:36:00;0;0;0;0
2022-02-18T08:37:00;0;0;0;0
2022-02-18T08:38:00;0;0;0;0
2022-02-18T08:39:00;0;0;0;0
2022-02-18T08:40:00;0.299;0.299;0.34;0.08
2022-02-18T08:41:00;0;0;0;0
2022-02-18T08:42:00;0;0;0;0
2022-02-18T08:43:00;0;0;0;0
2022-02-18T08:44:00;0;0;0;0
2022-02-18T08:45:00;0;0;0;0
2022-02-18T08:46:00;0;0;0;0
2022-02-18T08:47:00;0;0;0;0
2022-02-18T08:48:00;0;0;0;0
2022-02-18T08:49:00;0;0;0;0
2022-02-18T08:50:00;0.3658;0.3658;0.43;0.22
2022-02-18T08:51:00;0;0;0;0
2022-02-18T08:52:00;0;0;0;0
2022-02-18T08:53:00;0;0;0;0
2022-02-18T08:54:00;0;0;0;0
2022-02-18T08:55:00;0;0;0;0
2022-02-18T08:56:00;0;0;0;0
