time;h0;h25;h50;h75;h99
2013-11-05T10:30:00;-1.7677669529663693;-2.4821969688302796;-2.959097248138378;-3.227193651189573;-3.3171938235987644
2013-11-05T10:40:00;-1.606969024216349;-2.4095813222075755;-2.941757730974789;-3.2593839286755952;-3.3608739150983578
2013-11-05T10:50:00;-1.4339410908776162;-2.3008547128629395;-2.912117486393421;-3.2517558512736127;-3.365172574771883
2013-11-05T11:00:00;-1.250000000000001;-2.1853508286670316;-2.8488818035139634;-3.230358765336306;-3.345076573266405
2013-11-05T11:10:00;-1.05654565435175;-2.0575499224479565;-2.763394745286801;-3.187642053270475;-3.315999224160132
2013-11-05T11:20:00;-0.8550503583141735;-1.9071938043516885;-2.6609323656235713;-3.1047547478271187;-3.2475726487049403
2013-11-05T11:30:00;-0.6470476127563017;-1.742299116833699;-2.5317118685788724;-3.0068702456901124;-3.155704494358819
2013-11-05T11:40:00;-0.434120444167326;-1.5630974285619872;-2.388082208076211;-2.8832044156886067;-3.049730088553215
2013-11-05T11:50:00;-0.2178893568691458;-1.3744670366780216;-2.2237809821917183;-2.7358155479753523;-2.910557667467952
2013-11-05T12:00:00;-6.123233995736766e-16;-1.1647098383566006;-2.04198292586862;-2.577195560001889;-2.753989294613979
2013-11-05T12:10:00;0.21788935686914457;-0.9589807055244495;-1.8385713945650533;-2.3870100672815515;-2.5707325181186857
2013-11-05T12:20:00;0.43412044416732476;-0.7413569235207698;-1.626226824463606;-2.183276449443139;-2.361015626193283
2013-11-05T12:30:00;0.6470476127563006;-0.5102892332462968;-1.409985694038307;-1.9695406484625966;-2.150074826449637
2013-11-05T12:40:00;0.8550503583141702;-0.2821303669931357;-1.1676891403307352;-1.7272658300733;-1.9139385614833873
2013-11-05T12:50:00;1.0565456543517469;-0.05196148252635874;-0.9256311583668533;-1.4744368435823567;-1.6576095291037194
2013-11-05T13:00:00;1.25;0.17385762070959296;-0.678089155878543;-1.214453798469816;-1.400588926928533
2013-11-05T13:10:00;1.4339410908776151;0.4048158331641778;-0.41616052436010026;-0.9453736944488829;-1.122618166315802
2013-11-05T13:20:00;1.6069690242163481;0.627208481452435;-0.15870553567656445;-0.6687722850346565;-0.8371158206122903
2013-11-05T13:30:00;1.7677669529663684;0.8500361116834546;0.10392727731388347;-0.3827098270629055;-0.5476190029051262
2013-11-05T13:40:00;1.9151111077974445;1.0632167081211188;0.3607277590669475;-0.09769959150924218;-0.24905634833425683
2013-11-05T13:50:00;2.0478801107224784;1.266750186928383;0.6157632005090463;0.18868554307110533;0.039538917902646034
2013-11-05T14:00:00;2.165063509461096;1.4680854846385791;0.870089285361816;0.47510269264576227;0.33734987226609014
2013-11-05T14:10:00;2.2657694675916242;1.6517474421022218;1.113993182623976;0.7559684663023878;0.637034300141029
2013-11-05T14:20:00;2.3492315519647704;1.8275300233069474;1.3517797897013695;1.0295209748911407;0.917519740888786
2013-11-05T14:30:00;2.4148145657226707;1.9831193671606862;1.5769903121999114;1.2942216200467038;1.200644506304874
2013-11-05T14:40:00;2.46201938253052;2.1279065226491984;1.7952262581321166;1.5561848991339624;1.4719854513543214
2013-11-05T14:50:00;2.4904867452293638;2.257112513804962;1.9949232533859296;1.7998854032877707;1.726451703832478
2013-11-05T15:00:00;2.5;2.3677555533117016;2.1802929374569806;2.02746603456324;1.9756541545768838
2013-11-05T15:10:00;2.4904867452293638;2.4593015218439818;2.3515480753861517;2.24788774719739;2.203644756283568
2013-11-05T15:20:00;2.4620193825305203;2.5317345792321864;2.4967165559386464;2.4430553014854475;2.4201594143381495
2013-11-05T15:30:00;2.414814565722671;2.590823705698852;2.634644037827473;2.6236759213663645;2.6161564068639582
2013-11-05T15:40:00;2.3492315519647717;2.6199825400590266;2.7441323299290086;2.784486388517053;2.78567584109426
2013-11-05T15:50:00;2.2657694675916256;2.6376865267025935;2.8293000442451532;2.918689675061177;2.9481159808742685
2013-11-05T16:00:00;2.1650635094610977;2.63164985430439;2.9035839150227902;3.0391187165736575;3.0791842806470786
2013-11-05T16:10:00;2.047880110722481;2.6029675548616282;2.9478925923516606;3.128526640558796;3.1827719384469577
2013-11-05T16:20:00;1.915111107797447;2.5589749414960203;2.971838224976648;3.1977979429721275;3.271199383175792
2013-11-05T16:30:00;1.7677669529663709;2.4928122682063423;2.972967815471886;3.2461045828073347;3.326234186670722
2013-11-05T16:40:00;1.606969024216351;2.408024887720272;2.9519206224283607;3.2604763083106993;3.3609725137895987
2013-11-05T16:50:00;1.4339410908776147;2.304909340109919;2.907246083916762;3.259478727912853;3.36963792785208
2013-11-05T17:00:00;1.2499999999999996;2.1882114964294055;2.8413220210370054;3.22738665367782;3.349580709551897
2013-11-05T17:10:00;1.0565456543517484;2.046124679812724;2.75645618091448;3.1697750693329536;3.309755866468583
2013-11-05T17:20:00;0.8550503583141718;1.8980165872552206;2.64463493900452;3.095546085728086;3.236315309214732
2013-11-05T17:30:00;0.647047612756302;1.7317669047125843;2.5171728761762013;2.9888429511875083;3.1454863243922135
2013-11-05T17:40:00;0.43412044416732626;1.548769991058097;2.3679403325688138;2.865803503113155;3.0302135371561203
2013-11-05T17:50:00;0.21788935686914612;1.3614927619073671;2.2037928944011904;2.7194147042326278;2.882304953867843
2013-11-05T18:00:00;9.184850993605148e-16;1.1564808737643533;2.0214505870031707;2.5485488292032;2.7253056103030575
2013-11-05T18:10:00;-0.21788935686914426;0.9446902166772608;1.8205812999483186;2.3641644827144646;2.5423569460426996
2013-11-05T18:20:00;-0.4341204441673244;0.7275670262199163;1.6137569829575338;2.1573554235821075;2.3372863734079186
2013-11-05T18:30:00;-0.6470476127563003;0.5061175857712312;1.3849395895839316;1.936539258893019;2.119741198942203
2013-11-05T18:40:00;-0.85505035831417;0.27441723258235895;1.1513317925884545;1.7001958823910932;1.8805527418293708
2013-11-05T18:50:00;-1.0565456543517466;0.04774902288467071;0.9093109611697281;1.4509662803054457;1.6330419960884022
2013-11-05T19:00:00;-1.249999999999998;-0.18262684029266296;0.6556204847598786;1.1927832956890438;1.368896965760648
2013-11-05T19:10:00;-1.433941090877613;-0.4129260659991165;0.4038566244045798;0.9204940149472323;1.095186661814179
2013-11-05T19:20:00;-1.6069690242163461;-0.6348440828756574;0.1426931414848907;0.6450922414703761;0.8170503293412273
2013-11-05T19:30:00;-1.7677669529663664;-0.8593283860301862;-0.11592400039643258;0.3657413319869288;0.5240650495478604
2013-11-05T19:40:00;-1.9151111077974428;-1.07073317499701;-0.3731097901955429;0.08094151494727742;0.2363142750062616
2013-11-05T19:50:00;-2.0478801107224798;-1.2774483838373605;-0.6300896810496297;-0.20407739988047638;-0.057671098430253705
2013-11-05T20:00:00;-2.165063509461097;-1.473506320214164;-0.881405872328204;-0.48577716450774877;-0.35511354436293946
2013-11-05T20:10:00;-2.265769467591625;-1.6580651941247826;-1.1236422750763702;-0.7650585331141075;-0.6396537164232892
2013-11-05T20:20:00;-2.3492315519647713;-1.829091111250392;-1.3592444061143971;-1.039705732202615;-0.9280246997880359
2013-11-05T20:30:00;-2.4148145657226707;-1.9892426448057696;-1.5875792599075846;-1.3022764474314577;-1.2068027134454087
2013-11-05T20:40:00;-2.46201938253052;-2.131987258642702;-1.7961591604386118;-1.5602152902028752;-1.474783959068246
2013-11-05T20:50:00;-2.4904867452293638;-2.255872012676103;-1.9982401178385616;-1.803504482428277;-1.733591972173255
2013-11-05T21:00:00;-2.5;-2.369471205166329;-2.1823327180030674;-2.0307137640158097;-1.9756244318897904
2013-11-05T21:10:00;-2.4904867452293638;-2.4589371261929935;-2.348429636123619;-2.248240902310184;-2.2091909306131057
2013-11-05T21:20:00;-2.4620193825305203;-2.533208351953492;-2.5003564813693;-2.443303656589336;-2.4193195244963563
2013-11-05T21:30:00;-2.414814565722671;-2.58521768774074;-2.628080973263742;-2.622107823030237;-2.613658767112475
2013-11-05T21:40:00;-2.3492315519647717;-2.6208872171314495;-2.7416699753960185;-2.780282261986779;-2.7909883982143575
2013-11-05T21:50:00;-2.265769467591626;-2.6348193931313766;-2.829380873012907;-2.9184224118457838;-2.939174547535378
2013-11-05T22:00:00;-2.1650635094610977;-2.6273158616603927;-2.898613784684316;-3.034826043993462;-3.0742521845418262
2013-11-05T22:10:00;-2.047880110722481;-2.603391487367149;-2.9449684417156687;-3.1227911259889694;-3.1803164648279365
2013-11-05T22:20:00;-1.915111107797447;-2.5558485275940455;-2.966497092068697;-3.1958301467542567;-3.261485887261496
2013-11-05T22:30:00;-1.767766952966371;-2.4914848183254046;-2.971758356729244;-3.2375915012162384;-3.32405935513261
2013-11-05T22:40:00;-1.6069690242163512;-2.4061722171151505;-2.9471183254655977;-3.255383863408574;-3.353660135583685
2013-11-05T22:50:00;-1.433941090877615;-2.3053110655951254;-2.90373457749247;-3.2541310837787103;-3.3627623579651686
2013-11-05T23:00:00;-1.2499999999999998;-2.183326931102343;-2.838681497048554;-3.2194885537040676;-3.344713863487776
2013-11-05T23:10:00;-1.0565456543517486;-2.048091830950022;-2.7501400016798874;-3.16812752630441;-3.3013658385534836
2013-11-05T23:20:00;-0.8550503583141721;-1.8950886260672826;-2.641847829053792;-3.0884373534753107;-3.233414738539351
2013-11-05T23:30:00;-0.6470476127563024;-1.7283946238447003;-2.5137878511446363;-2.984521163237133;-3.1375171648665496
2013-11-05T23:40:00;-0.4341204441673266;-1.5489643476510924;-2.365819829350424;-2.8623289005462493;-3.0250599535668306
2013-11-05T23:50:00;-0.2178893568691464;-1.35562137055259;-2.1992674209460987;-2.713057079593562;-2.8817952659283512
2013-11-06T00:00:00;-1.2246467991473533e-15;-1.157154261933861;-2.018846494834107;-2.547736895563206;-2.719444658179502
2013-11-06T00:10:00;0.21788935686914396;-0.9425248849728113;-1.8184649378405888;-2.3591552249960808;-2.539905208503571
2013-11-06T00:20:00;0.43412044416732415;-0.7266341605958839;-1.6092977258031043;-2.155607623530434;-2.3337072504408862
2013-11-06T00:30:00;0.6470476127563001;-0.5036001294740136;-1.3839149591036342;-1.9350669614565637;-2.1177081093803176
2013-11-06T00:40:00;0.8550503583141698;-0.2749296181719889;-1.149117144736972;-1.6963217273294389;-1.8802863396891256
2013-11-06T00:50:00;1.0565456543517464;-0.04625039098466323;-0.9087032962199781;-1.451357493263777;-1.6291841934839788
2013-11-06T01:00:00;1.2499999999999976;0.18277363310589304;-0.6543510212128818;-1.1889841727250174;-1.3692187924091255
2013-11-06T01:10:00;1.433941090877613;0.4125647672182502;-0.4032276690722001;-0.9205292409510233;-1.0935172935404167
2013-11-06T01:20:00;1.606969024216346;0.6372228564125175;-0.14334110588349935;-0.6461678710916514;-0.8143560928284409
2013-11-06T01:30:00;1.7677669529663664;0.8562531409811441;0.11654123705002524;-0.3633224004887592;-0.525551615306095
2013-11-06T01:40:00;1.9151111077974425;1.0729854786492017;0.3729125229125737;-0.08146165789295944;-0.23497396582174687
2013-11-06T01:50:00;2.047880110722477;1.2752054431370912;0.6300998465570857;0.20353648957943438;0.05850203020020323
2013-11-06T02:00:00;2.165063509461097;1.4743561504903708;0.8797095466752596;0.48568884774362886;0.3526082808416574
2013-11-06T02:10:00;2.2657694675916247;1.657164107105172;1.124776556934303;0.7646582547389721;0.6392176788810079
2013-11-06T02:20:00;2.349231551964771;1.8291184359655555;1.3585118772917677;1.0380874508086597;0.9288184116682043
2013-11-06T02:30:00;2.4148145657226703;1.9892500446819923;1.585361542866082;1.3028310576257014;1.2043364423222935
2013-11-06T02:40:00;2.46201938253052;2.129915909678264;1.7976080123940437;1.5581886267521323;1.4725106140110975
2013-11-06T02:50:00;2.4904867452293638;2.258438574486532;1.9962692731115599;1.8014460607621712;1.7339551880820174
2013-11-06T03:00:00;2.5;2.3676009573729244;2.1817659079979803;2.031623414111448;1.9746979631329753
2013-11-06T03:10:00;2.4904867452293638;2.4588976034857204;2.348239901272567;2.2450999862390812;2.2067537926483194
2013-11-06T03:20:00;2.4620193825305208;2.5320748717995922;2.4982869576788427;2.442984957471228;2.4184730697540497
2013-11-06T03:30:00;2.414814565722671;2.5867011849090247;2.6286491788100887;2.620892723954998;2.612719268894799
2013-11-06T03:40:00;2.3492315519647717;2.618319886581111;2.74005490000659;2.7799451762270504;2.7885573321608454
2013-11-06T03:50:00;2.265769467591626;2.635312206934008;2.8284798523430386;2.9173624799207145;2.939780435348181
2013-11-06T04:00:00;2.165063509461098;2.6270164176052218;2.898593398255935;3.0318589733294585;3.0727737057367763
2013-11-06T04:10:00;2.047880110722481;2.601514968106856;2.943035836810136;3.1253421555397707;3.178374066944281
2013-11-06T04:20:00;1.9151111077974472;2.557433523425056;2.967683524018323;3.192341286959644;3.2633250546330634
2013-11-06T04:30:00;1.7677669529663715;2.489157005838388;2.9699092951955337;3.237674597797701;3.32099244373335
2013-11-06T04:40:00;1.6069690242163515;2.407915475978297;2.9453621031512167;3.256092054387881;3.353454492181273
2013-11-06T04:50:00;1.4339410908776187;2.3034300849041247;2.905811458998304;3.2511923532028417;3.363832961774989
2013-11-06T05:00:00;1.25;2.1842266690790932;2.836698825906182;3.2217433665206108;3.3420932039048243
2013-11-06T05:10:00;1.0565456543517489;2.0474818410896356;2.750180563416884;3.165371046990096;3.302187287449347
2013-11-06T05:20:00;0.8550503583141723;1.8950528003796658;2.6425757765151454;3.0891642010523244;3.232522738543317
2013-11-06T05:30:00;0.6470476127563027;1.7281571210076418;2.5123144270489304;2.984497110391231;3.137759368132706
2013-11-06T05:40:00;0.43412044416732687;1.549197553444594;2.3668574279305323;2.861442198350985;3.024305678959454
2013-11-06T05:50:00;0.2178893568691467;1.3564952713611702;2.1988936161947223;2.71432224059886;2.881065642971961
2013-11-06T06:00:00;1.5308084989341915e-15;1.1548710536965132;2.0182765892048975;2.545404614305547;2.7209906935365225
2013-11-06T06:10:00;-0.21788935686914365;0.9450138995118866;1.8196745681515005;2.3619800101807016;2.5380295328031663
2013-11-06T06:20:00;-0.43412044416732387;0.7254701993053501;1.6080452448370333;2.1536390857291936;2.335912504660886
2013-11-06T06:30:00;-0.6470476127562996;0.5038087833964425;1.3846645561301432;1.935094107974542;2.1166306666453942
2013-11-06T06:40:00;-0.8550503583141694;0.274641175280223;1.1498123425118854;1.698653311651603;1.8797826479395285
2013-11-06T06:50:00;-1.0565456543517502;0.04729954435127433;0.9068465541710611;1.4488209523482152;1.631806272596936
2013-11-06T07:00:00;-1.2499999999999973;-0.18417381778322084;0.6568964329701577;1.1911616243295144;1.3666730644720626
2013-11-06T07:10:00;-1.4339410908776162;-0.41169519116999576;0.4019817985616319;0.9200914765372299;1.095778083343871
2013-11-06T07:20:00;-1.6069690242163457;-0.6365286209942854;0.1430186040598025;0.646172300972676;0.8137129540351642
2013-11-06T07:30:00;-1.7677669529663693;-0.8580117978206251;-0.11445766552018567;0.3638803979780887;0.5256246107764593
2013-11-06T07:40:00;-1.9151111077974425;-1.070682866610745;-0.3747407513807728;0.08169598821550052;0.23637019908098758
2013-11-06T07:50:00;-2.0478801107224793;-1.2771194819704286;-0.6288050234799129;-0.20325747950435713;-0.060230478224251725
2013-11-06T08:00:00;-2.165063509461094;-1.4724249325573415;-0.8798406809603039;-0.48634875986787035;-0.34971701937251504
2013-11-06T08:10:00;-2.2657694675916247;-1.658209130119578;-1.12434739980145;-0.762940067082682;-0.6416307844866612
2013-11-06T08:20:00;-2.349231551964769;-1.8288812943330717;-1.3588935606437915;-1.0393810017742615;-0.927380933461715
2013-11-06T08:30:00;-2.4148145657226703;-1.9885374348806542;-1.5849038638497823;-1.3015794001115966;-1.2032139723407886
2013-11-06T08:40:00;-2.462019382530519;-2.130585317362274;-1.7967690544739123;-1.5583209481242255;-1.4752052767462986
2013-11-06T08:50:00;-2.4904867452293638;-2.257964811353329;-1.9978554738656868;-1.8020334181489754;-1.730655831257718
2013-11-06T09:00:00;-2.5;-2.3675374225631245;-2.1796566791818597;-2.029985265501743;-1.9764635528773105
2013-11-06T09:10:00;-2.4904867452293638;-2.459139662239458;-2.349481711170539;-2.246702141560968;-2.205868589322114
2013-11-06T09:20:00;-2.462019382530521;-2.5320644642796064;-2.4980408170664195;-2.4414713158141796;-2.41850113819273
2013-11-06T09:30:00;-2.414814565722671;-2.585745960709131;-2.62789165241012;-2.6215007543003543;-2.6131885454280863
2013-11-06T09:40:00;-2.3492315519647704;-2.620185238029949;-2.741154465799537;-2.7799611650801577;-2.7868675197797845
2013-11-06T09:50:00;-2.2657694675916265;-2.63284456183748;-2.8275749547290623;-2.9165663824375097;-2.9420403979837237
2013-11-06T10:00:00;-2.165063509461096;-2.6292794259522236;-2.89868854444169;-3.032836881665948;-3.070263786465801
2013-11-06T10:10:00;-2.0478801107224816;-2.600492745309599;-2.9434728535868935;-3.124548719297308;-3.180265496727592
2013-11-06T10:20:00;-1.9151111077974448;-2.556723505087748;-2.9672835011785494;-3.192875979980397;-3.26262522313891
2013-11-06T10:30:00;-1.7677669529663718;-2.491024420272735;-2.9694740826082975;-3.236909754473735;-3.3200799519245234
2013-11-06T10:40:00;-1.6069690242163481;-2.4059527917414525;-2.946828303656676;-3.2571256081115734;-3.35594851509103
2013-11-06T10:50:00;-1.4339410908776191;-2.3047001210251135;-2.9041312700383033;-3.25051244506915;-3.360571653044449
2013-11-06T11:00:00;-1.2500000000000002;-2.1837409440167512;-2.8376142614995947;-3.2215290377830144;-3.3452325867710293
2013-11-06T11:10:00;-1.056545654351753;-2.04757009488283;-2.7502686090443174;-3.1667633380232503;-3.3004519924114217
2013-11-06T11:20:00;-0.8550503583141726;-1.8948619012717285;-2.6419424012907045;-3.087251909183667;-3.2320593450133854
2013-11-06T11:30:00;-0.6470476127563073;-1.7287806526296676;-2.5135362270356536;-2.986360268583827;-3.1404230595328237
2013-11-06T11:40:00;-0.43412044416732715;-1.5483390111736453;-2.3651196650154125;-2.8605322286755968;-3.021077228264243
2013-11-06T11:50:00;-0.21788935686915142;-1.3572247976158982;-2.200863549095198;-2.7139258370214585;-2.883506158452629
2013-11-06T12:00:00;-1.8369701987210296e-15;-1.154661736356227;-2.016956111131089;-2.5471154114913963;-2.7200964232896028
2013-11-06T12:10:00;0.21788935686913893;-0.94504892838998;-1.8200949947826548;-2.3600506186891823;-2.5381130745790124
2013-11-06T12:20:00;0.43412044416732354;-0.7254054571894618;-1.6085691474799229;-2.154966383415148;-2.3360933281889222
2013-11-06T12:30:00;0.6470476127563036;-0.5037694802253962;-1.3837439721066769;-1.9349303551541834;-2.1163311617200926
2013-11-06T12:40:00;0.8550503583141691;-0.27543885639909194;-1.150865117282522;-1.6980599524413442;-1.880973302878939
2013-11-06T12:50:00;1.05654565435175;-0.0456723247029958;-0.9060100955280483;-1.4498640180631703;-1.6296775533064511
2013-11-06T13:00:00;1.2499999999999971;0.18215412793863392;-0.6577722306106535;-1.1903311615798917;-1.3692513518662293
2013-11-06T13:10:00;1.433941090877616;0.413356194184745;-0.40095628125143334;-0.9204885775904497;-1.093795187921404
2013-11-06T13:20:00;1.6069690242163452;0.635679751130034;-0.1442213167889132;-0.6463409620735521;-0.8145891699177301
2013-11-06T13:30:00;1.7677669529663689;0.8579270585605933;0.11532485267959386;-0.36363603085930696;-0.5265322466841218
2013-11-06T13:40:00;1.9151111077974423;1.0713480709851813;0.37456443551105734;-0.08172717339642387;-0.23375074113728828
2013-11-06T13:50:00;2.0478801107224793;1.2762382517458088;0.6282171779561571;0.20303658428611315;0.05667096732171388
2013-11-06T14:00:00;2.165063509461094;1.4732806938872955;0.8808709773075128;0.4862589370604778;0.3526232337646175
2013-11-06T14:10:00;2.2657694675916247;1.6574915871584646;1.123168967450846;0.7635062603338185;0.6404845525672995
2013-11-06T14:20:00;2.349231551964769;1.8292958731966324;1.3599615133886558;1.0386285066092356;0.926545585019532
2013-11-06T14:30:00;2.4148145657226703;1.9884388343324972;1.5839379563993803;1.3020105898363736;1.2052391172405965
2013-11-06T14:40:00;2.462019382530519;2.130597718660059;1.7976822449553738;1.5584713698065398;1.4729810514716444
2013-11-06T14:50:00;2.4904867452293638;2.2577466704150138;1.9969391861943948;1.8012329950892612;1.732406576094527
2013-11-06T15:00:00;2.5;2.368067492457606;2.1804097981749164;2.0312069224750013;1.975387721466957
2013-11-06T15:10:00;2.490486745229364;2.4582736990539646;2.349329229301372;2.245597040320126;2.2064936520787755
2013-11-06T15:20:00;2.4620193825305217;2.5331513336205536;2.4972068127485874;2.4418505472495413;2.418135285996221
